country,GMI Sector,year,value
Ecuador,Other (Non-GMI),2033,1.9265
Ecuador,Other (Non-GMI),2034,1.9265
Ecuador,Other (Non-GMI),2035,1.9265
Ecuador,Other (Non-GMI),2036,1.9265
Ecuador,Other (Non-GMI),2037,1.9265
Ecuador,Other (Non-GMI),2038,1.9265
Ecuador,Other (Non-GMI),2039,1.9265
Ecuador,Other (Non-GMI),2040,1.9265
Ecuador,Other (Non-GMI),2041,1.9265
Ecuador,Other (Non-GMI),2042,1.9265
Ecuador,Other (Non-GMI),2043,1.9265
Ecuador,Other (Non-GMI),2044,1.9265
Ecuador,Other (Non-GMI),2045,1.9265
Ecuador,Other (Non-GMI),2046,1.9265
Ecuador,Other (Non-GMI),2047,1.9265
Ecuador,Other (Non-GMI),2048,1.9265
Ecuador,Other (Non-GMI),2049,1.9265
Ecuador,Other (Non-GMI),2050,1.9265
Ecuador,Other (Non-GMI),1990,1.088
Ecuador,Other (Non-GMI),1991,1.19075
Ecuador,Other (Non-GMI),1992,1.2935
Ecuador,Other (Non-GMI),1993,1.39625
Ecuador,Other (Non-GMI),1994,1.499
Ecuador,Other (Non-GMI),1995,1.468208333
Ecuador,Other (Non-GMI),1996,1.437416667
Ecuador,Other (Non-GMI),1997,1.406625
Ecuador,Other (Non-GMI),1998,1.375833333
Ecuador,Other (Non-GMI),1999,1.345041667
Ecuador,Other (Non-GMI),2000,1.31425
Ecuador,Other (Non-GMI),2001,1.309541667
Ecuador,Other (Non-GMI),2002,1.304833333
Ecuador,Other (Non-GMI),2003,1.300125
Ecuador,Other (Non-GMI),2004,1.295416667
Ecuador,Other (Non-GMI),2005,1.290708333
Ecuador,Other (Non-GMI),2006,1.286
Ecuador,Other (Non-GMI),2007,1.29670598
Ecuador,Other (Non-GMI),2008,1.30741196
Ecuador,Other (Non-GMI),2009,1.31811794
Ecuador,Other (Non-GMI),2010,1.32882392
Ecuador,Other (Non-GMI),2011,1.302898192
Ecuador,Other (Non-GMI),2012,1.276972465
Ecuador,Other (Non-GMI),2013,1.251046737
Ecuador,Other (Non-GMI),2014,1.225121009
Ecuador,Other (Non-GMI),2015,1.199195281
Ecuador,Other (Non-GMI),2016,1.197594272
Ecuador,Other (Non-GMI),2017,1.195993263
Ecuador,Other (Non-GMI),2018,1.194392254
Ecuador,Other (Non-GMI),2019,1.192791245
Ecuador,Other (Non-GMI),2020,1.191190236
Ecuador,Other (Non-GMI),2021,1.186463262
Ecuador,Other (Non-GMI),2022,1.181736287
Ecuador,Other (Non-GMI),2023,1.177009312
Ecuador,Other (Non-GMI),2024,1.172282338
Ecuador,Other (Non-GMI),2025,1.167555363
Ecuador,Other (Non-GMI),2026,1.162901637
Ecuador,Other (Non-GMI),2027,1.158247911
Ecuador,Other (Non-GMI),2028,1.153594184
Ecuador,Other (Non-GMI),2029,1.148940458
Ecuador,Other (Non-GMI),2030,1.144286732
Ecuador,Other (Non-GMI),2031,1.140454236
Ecuador,Other (Non-GMI),2032,1.136621741
Ecuador,Other (Non-GMI),2033,1.132789245
Ecuador,Other (Non-GMI),2034,1.12895675
Ecuador,Other (Non-GMI),2035,1.125124254
Ecuador,Other (Non-GMI),2036,1.120366992
Ecuador,Other (Non-GMI),2037,1.115609731
Ecuador,Other (Non-GMI),2038,1.110852469
Ecuador,Other (Non-GMI),2039,1.106095207
Ecuador,Other (Non-GMI),2040,1.101337946
Ecuador,Other (Non-GMI),2041,1.096189621
Ecuador,Other (Non-GMI),2042,1.091041296
Ecuador,Other (Non-GMI),2043,1.085892971
Ecuador,Other (Non-GMI),2044,1.080744646
Ecuador,Other (Non-GMI),2045,1.075596321
Ecuador,Other (Non-GMI),2046,1.070034643
Ecuador,Other (Non-GMI),2047,1.064472965
Ecuador,Other (Non-GMI),2048,1.058911287
Ecuador,Other (Non-GMI),2049,1.053349609
Ecuador,Other (Non-GMI),2050,1.04778793
Ecuador,Other (Non-GMI),1990,0
Ecuador,Other (Non-GMI),1990,0.278524271
Ecuador,Other (Non-GMI),1991,0
Ecuador,Other (Non-GMI),1991,0.292136829
Ecuador,Other (Non-GMI),1992,0
Ecuador,Other (Non-GMI),1992,0.305749388
Ecuador,Other (Non-GMI),1993,0
Ecuador,Other (Non-GMI),1993,0.319361946
Ecuador,Other (Non-GMI),1994,0
Ecuador,Other (Non-GMI),1994,0.332974504
Ecuador,Other (Non-GMI),1995,0
Ecuador,Other (Non-GMI),1995,0.346587063
Ecuador,Other (Non-GMI),1996,0
Ecuador,Other (Non-GMI),1996,0.354938096
Ecuador,Other (Non-GMI),1997,0
Ecuador,Other (Non-GMI),1997,0.363289129
Ecuador,Other (Non-GMI),1998,0
Ecuador,Other (Non-GMI),1998,0.371640162
Ecuador,Other (Non-GMI),1999,0
Ecuador,Other (Non-GMI),1999,0.379991195
Ecuador,Other (Non-GMI),2000,0
Ecuador,Other (Non-GMI),2000,0.388342228
Ecuador,Other (Non-GMI),2001,0
Ecuador,Other (Non-GMI),2001,0.388996303
Ecuador,Other (Non-GMI),2002,0
Ecuador,Other (Non-GMI),2002,0.389650378
Ecuador,Other (Non-GMI),2003,0
Ecuador,Other (Non-GMI),2003,0.390304452
Ecuador,Other (Non-GMI),2004,0
Ecuador,Other (Non-GMI),2004,0.390958527
Ecuador,Other (Non-GMI),2005,0
Ecuador,Other (Non-GMI),2005,0.391612602
Ecuador,Other (Non-GMI),2006,5.9255E-06
Ecuador,Other (Non-GMI),2006,0.384306501
Ecuador,Other (Non-GMI),2007,1.1851E-05
Ecuador,Other (Non-GMI),2007,0.3770004
Ecuador,Other (Non-GMI),2008,1.77765E-05
Ecuador,Other (Non-GMI),2008,0.369694299
Ecuador,Other (Non-GMI),2009,2.3702E-05
Ecuador,Other (Non-GMI),2009,0.362388199
Ecuador,Other (Non-GMI),2010,2.96275E-05
Ecuador,Other (Non-GMI),2010,0.355082098
Ecuador,Other (Non-GMI),2011,0.000140802
Ecuador,Other (Non-GMI),2011,0.355557934
Ecuador,Other (Non-GMI),2012,0.000251976
Ecuador,Other (Non-GMI),2012,0.35603377
Ecuador,Other (Non-GMI),2013,0.00036315
Ecuador,Other (Non-GMI),2013,0.356509607
Ecuador,Other (Non-GMI),2014,0.000474325
Ecuador,Other (Non-GMI),2014,0.356985443
Ecuador,Other (Non-GMI),2015,0.000585499
Ecuador,Other (Non-GMI),2015,0.357461279
Ecuador,Other (Non-GMI),2016,0.000623517
Ecuador,Other (Non-GMI),2016,0.353699317
Ecuador,Other (Non-GMI),2017,0.000661535
Ecuador,Other (Non-GMI),2017,0.349937355
Ecuador,Other (Non-GMI),2018,0.000699553
Ecuador,Other (Non-GMI),2018,0.346175392
Ecuador,Other (Non-GMI),2019,0.000737571
Ecuador,Other (Non-GMI),2019,0.34241343
Ecuador,Other (Non-GMI),2020,0.00077559
Ecuador,Other (Non-GMI),2020,0.338651468
Ecuador,Other (Non-GMI),2021,0.00077559
Ecuador,Other (Non-GMI),2021,0.343264138
Ecuador,Other (Non-GMI),2022,0.00077559
Ecuador,Other (Non-GMI),2022,0.347876807
Ecuador,Other (Non-GMI),2023,0.00077559
Ecuador,Other (Non-GMI),2023,0.352489477
Ecuador,Other (Non-GMI),2024,0.00077559
Ecuador,Other (Non-GMI),2024,0.357102146
Ecuador,Other (Non-GMI),2025,0.00077559
Ecuador,Other (Non-GMI),2025,0.361714816
Ecuador,Other (Non-GMI),2026,0.00077559
Ecuador,Other (Non-GMI),2026,0.366641624
Ecuador,Other (Non-GMI),2027,0.00077559
Ecuador,Other (Non-GMI),2027,0.371568433
Ecuador,Other (Non-GMI),2028,0.00077559
Ecuador,Other (Non-GMI),2028,0.376495241
Ecuador,Other (Non-GMI),2029,0.00077559
Ecuador,Other (Non-GMI),2029,0.381422049
Ecuador,Other (Non-GMI),2030,0.00077559
Ecuador,Other (Non-GMI),2030,0.386348858
Ecuador,Other (Non-GMI),2031,0.00077559
Ecuador,Other (Non-GMI),2031,0.391611199
Ecuador,Other (Non-GMI),2032,0.00077559
Ecuador,Other (Non-GMI),2032,0.39687354
Ecuador,Other (Non-GMI),2033,0.00077559
Ecuador,Other (Non-GMI),2033,0.402135882
Ecuador,Other (Non-GMI),2034,0.00077559
Ecuador,Other (Non-GMI),2034,0.407398223
Ecuador,Other (Non-GMI),2035,0.00077559
Ecuador,Other (Non-GMI),2035,0.412660564
Ecuador,Other (Non-GMI),2036,0.00077559
Ecuador,Other (Non-GMI),2036,0.418281289
Ecuador,Other (Non-GMI),2037,0.00077559
Ecuador,Other (Non-GMI),2037,0.423902015
Ecuador,Other (Non-GMI),2038,0.00077559
Ecuador,Other (Non-GMI),2038,0.42952274
Ecuador,Other (Non-GMI),2039,0.00077559
Ecuador,Other (Non-GMI),2039,0.435143465
Ecuador,Other (Non-GMI),2040,0.00077559
Ecuador,Other (Non-GMI),2040,0.44076419
Ecuador,Other (Non-GMI),2041,0.00077559
Ecuador,Other (Non-GMI),2041,0.446767706
Ecuador,Other (Non-GMI),2042,0.00077559
Ecuador,Other (Non-GMI),2042,0.452771222
Ecuador,Other (Non-GMI),2043,0.00077559
Ecuador,Other (Non-GMI),2043,0.458774738
Ecuador,Other (Non-GMI),2044,0.00077559
Ecuador,Other (Non-GMI),2044,0.464778254
Ecuador,Other (Non-GMI),2045,0.00077559
Ecuador,Other (Non-GMI),2045,0.470781771
Ecuador,Other (Non-GMI),2046,0.00077559
Ecuador,Other (Non-GMI),2046,0.477194147
Ecuador,Other (Non-GMI),2047,0.00077559
Ecuador,Other (Non-GMI),2047,0.483606524
Ecuador,Other (Non-GMI),2048,0.00077559
Ecuador,Other (Non-GMI),2048,0.4900189
Ecuador,Other (Non-GMI),2049,0.00077559
Ecuador,Other (Non-GMI),2049,0.496431277
Ecuador,Other (Non-GMI),2050,0.00077559
Ecuador,Other (Non-GMI),2050,0.502843653
Ecuador,Other (Non-GMI),1990,0.225
Ecuador,Other (Non-GMI),1991,0.222125
Ecuador,Other (Non-GMI),1992,0.21925
Ecuador,Other (Non-GMI),1993,0.216375
Ecuador,Other (Non-GMI),1994,0.2135
Ecuador,Other (Non-GMI),1995,0.210083333
Ecuador,Other (Non-GMI),1996,0.206666667
Ecuador,Other (Non-GMI),1997,0.20325
Ecuador,Other (Non-GMI),1998,0.199833333
Ecuador,Other (Non-GMI),1999,0.196416667
Ecuador,Other (Non-GMI),2000,0.193
Ecuador,Other (Non-GMI),2001,0.194125
Ecuador,Other (Non-GMI),2002,0.19525
Ecuador,Other (Non-GMI),2003,0.196375
Ecuador,Other (Non-GMI),2004,0.1975
Ecuador,Other (Non-GMI),2005,0.198625
Ecuador,Other (Non-GMI),2006,0.19975
Ecuador,Other (Non-GMI),2007,0.211038125
Ecuador,Other (Non-GMI),2008,0.222326251
Ecuador,Other (Non-GMI),2009,0.233614376
Ecuador,Other (Non-GMI),2010,0.244902501
Ecuador,Other (Non-GMI),2011,0.251402954
Ecuador,Other (Non-GMI),2012,0.257903407
Ecuador,Other (Non-GMI),2013,0.26440386
Ecuador,Other (Non-GMI),2014,0.270904312
Ecuador,Other (Non-GMI),2015,0.277404765
Ecuador,Other (Non-GMI),2016,0.278210208
Ecuador,Other (Non-GMI),2017,0.279015651
Ecuador,Other (Non-GMI),2018,0.279821094
Ecuador,Other (Non-GMI),2019,0.280626537
Ecuador,Other (Non-GMI),2020,0.28143198
Ecuador,Other (Non-GMI),2021,0.28470245
Ecuador,Other (Non-GMI),2022,0.28797292
Ecuador,Other (Non-GMI),2023,0.291243389
Ecuador,Other (Non-GMI),2024,0.294513859
Ecuador,Other (Non-GMI),2025,0.297784329
Ecuador,Other (Non-GMI),2026,0.300230846
Ecuador,Other (Non-GMI),2027,0.302677363
Ecuador,Other (Non-GMI),2028,0.30512388
Ecuador,Other (Non-GMI),2029,0.307570397
Ecuador,Other (Non-GMI),2030,0.310016914
Ecuador,Other (Non-GMI),2031,0.312468414
Ecuador,Other (Non-GMI),2032,0.314919913
Ecuador,Other (Non-GMI),2033,0.317371413
Ecuador,Other (Non-GMI),2034,0.319822912
Ecuador,Other (Non-GMI),2035,0.322274412
Ecuador,Other (Non-GMI),2036,0.326361575
Ecuador,Other (Non-GMI),2037,0.330448738
Ecuador,Other (Non-GMI),2038,0.3345359
Ecuador,Other (Non-GMI),2039,0.338623063
Ecuador,Other (Non-GMI),2040,0.342710226
Ecuador,Other (Non-GMI),2041,0.346797817
Ecuador,Other (Non-GMI),2042,0.350885409
Ecuador,Other (Non-GMI),2043,0.354973
Ecuador,Other (Non-GMI),2044,0.359060591
Ecuador,Other (Non-GMI),2045,0.363148182
Ecuador,Other (Non-GMI),2046,0.367235345
Ecuador,Other (Non-GMI),2047,0.371322508
Ecuador,Other (Non-GMI),2048,0.375409671
Ecuador,Other (Non-GMI),2049,0.379496834
Ecuador,Other (Non-GMI),2050,0.383583997
Ecuador,Other (Non-GMI),1990,0
Ecuador,Other (Non-GMI),1991,0
Ecuador,Other (Non-GMI),1992,0
Ecuador,Other (Non-GMI),1993,0
Ecuador,Other (Non-GMI),1994,0
Ecuador,Other (Non-GMI),1995,0
Ecuador,Other (Non-GMI),1996,0
Ecuador,Other (Non-GMI),1997,0
Ecuador,Other (Non-GMI),1998,0
Ecuador,Other (Non-GMI),1999,0
Ecuador,Other (Non-GMI),2000,0
Ecuador,Other (Non-GMI),2001,0
Ecuador,Other (Non-GMI),2002,0
Ecuador,Other (Non-GMI),2003,0
Ecuador,Other (Non-GMI),2004,0
Ecuador,Other (Non-GMI),2005,0
Ecuador,Other (Non-GMI),2006,0
Ecuador,Other (Non-GMI),2007,0
Ecuador,Other (Non-GMI),2008,0
Ecuador,Other (Non-GMI),2009,0
Ecuador,Other (Non-GMI),2010,0
Ecuador,Other (Non-GMI),2011,0
Ecuador,Other (Non-GMI),2012,0
Ecuador,Other (Non-GMI),2013,0
Ecuador,Other (Non-GMI),2014,0
Ecuador,Other (Non-GMI),2015,0
Ecuador,Other (Non-GMI),2016,0
Ecuador,Other (Non-GMI),2017,0
Ecuador,Other (Non-GMI),2018,0
Ecuador,Other (Non-GMI),2019,0
Ecuador,Other (Non-GMI),2020,0
Ecuador,Other (Non-GMI),2021,0
Ecuador,Other (Non-GMI),2022,0
Ecuador,Other (Non-GMI),2023,0
Ecuador,Other (Non-GMI),2024,0
Ecuador,Other (Non-GMI),2025,0
Ecuador,Other (Non-GMI),2026,0
Ecuador,Other (Non-GMI),2027,0
Ecuador,Other (Non-GMI),2028,0
Ecuador,Other (Non-GMI),2029,0
Ecuador,Other (Non-GMI),2030,0
Ecuador,Other (Non-GMI),2031,0
Ecuador,Other (Non-GMI),2032,0
Ecuador,Other (Non-GMI),2033,0
Ecuador,Other (Non-GMI),2034,0
Ecuador,Other (Non-GMI),2035,0
Ecuador,Other (Non-GMI),2036,0
Ecuador,Other (Non-GMI),2037,0
Ecuador,Other (Non-GMI),2038,0
Ecuador,Other (Non-GMI),2039,0
Ecuador,Other (Non-GMI),2040,0
Ecuador,Other (Non-GMI),2041,0
Ecuador,Other (Non-GMI),2042,0
Ecuador,Other (Non-GMI),2043,0
Ecuador,Other (Non-GMI),2044,0
Ecuador,Other (Non-GMI),2045,0
Ecuador,Other (Non-GMI),2046,0
Ecuador,Other (Non-GMI),2047,0
Ecuador,Other (Non-GMI),2048,0
Ecuador,Other (Non-GMI),2049,0
Ecuador,Other (Non-GMI),2050,0
Ecuador,Other (Non-GMI),1990,0
Ecuador,Other (Non-GMI),1991,0
Ecuador,Other (Non-GMI),1992,0
Ecuador,Other (Non-GMI),1993,0
Ecuador,Other (Non-GMI),1994,0
Ecuador,Other (Non-GMI),1995,0
Ecuador,Other (Non-GMI),1996,0
Ecuador,Other (Non-GMI),1997,0
Ecuador,Other (Non-GMI),1998,0
Ecuador,Other (Non-GMI),1999,0
Ecuador,Other (Non-GMI),2000,0
Ecuador,Other (Non-GMI),2001,0
Ecuador,Other (Non-GMI),2002,0
Ecuador,Other (Non-GMI),2003,0
Ecuador,Other (Non-GMI),2004,0
Ecuador,Other (Non-GMI),2005,0
Ecuador,Other (Non-GMI),2006,0
Ecuador,Other (Non-GMI),2007,0
Ecuador,Other (Non-GMI),2008,0
Ecuador,Other (Non-GMI),2009,0
Ecuador,Other (Non-GMI),2010,0
Ecuador,Other (Non-GMI),2011,0
Ecuador,Other (Non-GMI),2012,0
Ecuador,Other (Non-GMI),2013,0
Ecuador,Other (Non-GMI),2014,0
Ecuador,Other (Non-GMI),2015,0
Ecuador,Other (Non-GMI),2016,0
Ecuador,Other (Non-GMI),2017,0
Ecuador,Other (Non-GMI),2018,0
Ecuador,Other (Non-GMI),2019,0
Ecuador,Other (Non-GMI),2020,0
Ecuador,Other (Non-GMI),2021,0
Ecuador,Other (Non-GMI),2022,0
Ecuador,Other (Non-GMI),2023,0
Ecuador,Other (Non-GMI),2024,0
Ecuador,Other (Non-GMI),2025,0
Ecuador,Other (Non-GMI),2026,0
Ecuador,Other (Non-GMI),2027,0
Ecuador,Other (Non-GMI),2028,0
Ecuador,Other (Non-GMI),2029,0
Ecuador,Other (Non-GMI),2030,0
Ecuador,Other (Non-GMI),2031,0
Ecuador,Other (Non-GMI),2032,0
Ecuador,Other (Non-GMI),2033,0
Ecuador,Other (Non-GMI),2034,0
Ecuador,Other (Non-GMI),2035,0
Ecuador,Other (Non-GMI),2036,0
Ecuador,Other (Non-GMI),2037,0
Ecuador,Other (Non-GMI),2038,0
Ecuador,Other (Non-GMI),2039,0
Ecuador,Other (Non-GMI),2040,0
Ecuador,Other (Non-GMI),2041,0
Ecuador,Other (Non-GMI),2042,0
Ecuador,Other (Non-GMI),2043,0
Ecuador,Other (Non-GMI),2044,0
Ecuador,Other (Non-GMI),2045,0
Ecuador,Other (Non-GMI),2046,0
Ecuador,Other (Non-GMI),2047,0
Ecuador,Other (Non-GMI),2048,0
Ecuador,Other (Non-GMI),2049,0
Ecuador,Other (Non-GMI),2050,0
Ecuador,Other (Non-GMI),1990,0.170656357
Ecuador,Other (Non-GMI),1991,0.177061454
Ecuador,Other (Non-GMI),1992,0.183471538
Ecuador,Other (Non-GMI),1993,0.189886204
Ecuador,Other (Non-GMI),1994,0.196305089
Ecuador,Other (Non-GMI),1995,0.204018704
Ecuador,Other (Non-GMI),1996,0.211668171
Ecuador,Other (Non-GMI),1997,0.219325449
Ecuador,Other (Non-GMI),1998,0.226989969
Ecuador,Other (Non-GMI),1999,0.234661216
Ecuador,Other (Non-GMI),2000,0.242338725
Ecuador,Other (Non-GMI),2001,0.247871664
Ecuador,Other (Non-GMI),2002,0.253403251
Ecuador,Other (Non-GMI),2003,0.258933573
Ecuador,Other (Non-GMI),2004,0.264462709
Ecuador,Other (Non-GMI),2005,0.269990731
Ecuador,Other (Non-GMI),2006,0.279980081
Ecuador,Other (Non-GMI),2007,0.290854962
Ecuador,Other (Non-GMI),2008,0.301729843
Ecuador,Other (Non-GMI),2009,0.312604724
Ecuador,Other (Non-GMI),2010,0.323479605
Ecuador,Other (Non-GMI),2011,0.338335681
Ecuador,Other (Non-GMI),2012,0.353191757
Ecuador,Other (Non-GMI),2013,0.368047833
Ecuador,Other (Non-GMI),2014,0.382903909
Ecuador,Other (Non-GMI),2015,0.397759985
Ecuador,Other (Non-GMI),2016,0.409094212
Ecuador,Other (Non-GMI),2017,0.420428438
Ecuador,Other (Non-GMI),2018,0.431762665
Ecuador,Other (Non-GMI),2019,0.443096892
Ecuador,Other (Non-GMI),2020,0.454431119
Ecuador,Other (Non-GMI),2021,0.467092642
Ecuador,Other (Non-GMI),2022,0.479754165
Ecuador,Other (Non-GMI),2023,0.492415687
Ecuador,Other (Non-GMI),2024,0.50507721
Ecuador,Other (Non-GMI),2025,0.517738733
Ecuador,Other (Non-GMI),2026,0.534346828
Ecuador,Other (Non-GMI),2027,0.550954923
Ecuador,Other (Non-GMI),2028,0.567563018
Ecuador,Other (Non-GMI),2029,0.584171113
Ecuador,Other (Non-GMI),2030,0.600779208
Ecuador,Other (Non-GMI),2031,0.620343071
Ecuador,Other (Non-GMI),2032,0.639906934
Ecuador,Other (Non-GMI),2033,0.659470797
Ecuador,Other (Non-GMI),2034,0.67903466
Ecuador,Other (Non-GMI),2035,0.698598522
Ecuador,Other (Non-GMI),2036,0.719956859
Ecuador,Other (Non-GMI),2037,0.741315196
Ecuador,Other (Non-GMI),2038,0.762673533
Ecuador,Other (Non-GMI),2039,0.78403187
Ecuador,Other (Non-GMI),2040,0.805390207
Ecuador,Other (Non-GMI),2041,0.827943258
Ecuador,Other (Non-GMI),2042,0.850496308
Ecuador,Other (Non-GMI),2043,0.873049359
Ecuador,Other (Non-GMI),2044,0.89560241
Ecuador,Other (Non-GMI),2045,0.918155461
Ecuador,Other (Non-GMI),2046,0.941243425
Ecuador,Other (Non-GMI),2047,0.964331389
Ecuador,Other (Non-GMI),2048,0.987419352
Ecuador,Other (Non-GMI),2049,1.010507316
Ecuador,Other (Non-GMI),2050,1.033595279
Ecuador,Other (Non-GMI),1990,0
Ecuador,Other (Non-GMI),1991,0
Ecuador,Other (Non-GMI),1992,0
Ecuador,Other (Non-GMI),1993,0
Ecuador,Other (Non-GMI),1994,0
Ecuador,Other (Non-GMI),1995,0
Ecuador,Other (Non-GMI),1996,0
Ecuador,Other (Non-GMI),1997,0
Ecuador,Other (Non-GMI),1998,0
Ecuador,Other (Non-GMI),1999,0
Ecuador,Other (Non-GMI),2000,0
Ecuador,Other (Non-GMI),2001,0
Ecuador,Other (Non-GMI),2002,0
Ecuador,Other (Non-GMI),2003,0
Ecuador,Other (Non-GMI),2004,0
Ecuador,Other (Non-GMI),2005,0
Ecuador,Other (Non-GMI),2006,0
Ecuador,Other (Non-GMI),2007,0
Ecuador,Other (Non-GMI),2008,0
Ecuador,Other (Non-GMI),2009,0
Ecuador,Other (Non-GMI),2010,0
Ecuador,Other (Non-GMI),2011,0
Ecuador,Other (Non-GMI),2012,0
Ecuador,Other (Non-GMI),2013,0
Ecuador,Other (Non-GMI),2014,0
Ecuador,Other (Non-GMI),2015,0
Ecuador,Other (Non-GMI),2016,0
Ecuador,Other (Non-GMI),2017,0
Ecuador,Other (Non-GMI),2018,0
Ecuador,Other (Non-GMI),2019,0
Ecuador,Other (Non-GMI),2020,0
Ecuador,Other (Non-GMI),2021,0
Ecuador,Other (Non-GMI),2022,0
Ecuador,Other (Non-GMI),2023,0
Ecuador,Other (Non-GMI),2024,0
Ecuador,Other (Non-GMI),2025,0
Ecuador,Other (Non-GMI),2026,0
Ecuador,Other (Non-GMI),2027,0
Ecuador,Other (Non-GMI),2028,0
Ecuador,Other (Non-GMI),2029,0
Ecuador,Other (Non-GMI),2030,0
Ecuador,Other (Non-GMI),2031,0
Ecuador,Other (Non-GMI),2032,0
Ecuador,Other (Non-GMI),2033,0
Ecuador,Other (Non-GMI),2034,0
Ecuador,Other (Non-GMI),2035,0
Ecuador,Other (Non-GMI),2036,0
Ecuador,Other (Non-GMI),2037,0
Ecuador,Other (Non-GMI),2038,0
Ecuador,Other (Non-GMI),2039,0
Ecuador,Other (Non-GMI),2040,0
Ecuador,Other (Non-GMI),2041,0
Ecuador,Other (Non-GMI),2042,0
Ecuador,Other (Non-GMI),2043,0
Ecuador,Other (Non-GMI),2044,0
Ecuador,Other (Non-GMI),2045,0
Ecuador,Other (Non-GMI),2046,0
Ecuador,Other (Non-GMI),2047,0
Ecuador,Other (Non-GMI),2048,0
Ecuador,Other (Non-GMI),2049,0
Ecuador,Other (Non-GMI),2050,0
Ethiopia,Biogas,1990,1.343433428
Ethiopia,Biogas,1991,1.316950071
Ethiopia,Biogas,1992,1.290466714
Ethiopia,Biogas,1993,1.263983357
Ethiopia,Biogas,1994,1.2375
Ethiopia,Biogas,1995,1.211016643
Ethiopia,Biogas,1996,1.232937972
Ethiopia,Biogas,1997,1.254859301
Ethiopia,Biogas,1998,1.27678063
Ethiopia,Biogas,1999,1.298701959
Ethiopia,Biogas,2000,1.320623288
Ethiopia,Biogas,2001,1.391434361
Ethiopia,Biogas,2002,1.462245434
Ethiopia,Biogas,2003,1.533056506
Ethiopia,Biogas,2004,1.603867579
Ethiopia,Biogas,2005,1.674678652
Ethiopia,Biogas,2006,1.779812301
Ethiopia,Biogas,2007,1.88494595
Ethiopia,Biogas,2008,1.990079599
Ethiopia,Biogas,2009,2.095213248
Ethiopia,Biogas,2010,2.200346897
Ethiopia,Biogas,2011,2.224622267
Ethiopia,Biogas,2012,2.248897637
Ethiopia,Biogas,2013,2.273173007
Ethiopia,Biogas,2014,2.297448376
Ethiopia,Biogas,2015,2.321723746
Ethiopia,Biogas,2016,2.365042839
Ethiopia,Biogas,2017,2.408361932
Ethiopia,Biogas,2018,2.451681025
Ethiopia,Biogas,2019,2.495000117
Ethiopia,Biogas,2020,2.53831921
Ethiopia,Biogas,2021,2.580585728
Ethiopia,Biogas,2022,2.622852245
Ethiopia,Biogas,2023,2.665118762
Ethiopia,Biogas,2024,2.70738528
Ethiopia,Biogas,2025,2.749651797
Ethiopia,Biogas,2026,2.793166925
Ethiopia,Biogas,2027,2.836682053
Ethiopia,Biogas,2028,2.880197181
Ethiopia,Biogas,2029,2.923712308
Ethiopia,Biogas,2030,2.967227436
Ethiopia,Biogas,2031,3.010379645
Ethiopia,Biogas,2032,3.053531854
Ethiopia,Biogas,2033,3.096684062
Ethiopia,Biogas,2034,3.139836271
Ethiopia,Biogas,2035,3.18298848
Ethiopia,Biogas,2036,3.227753787
Ethiopia,Biogas,2037,3.272519095
Ethiopia,Biogas,2038,3.317284402
Ethiopia,Biogas,2039,3.362049709
Ethiopia,Biogas,2040,3.406815017
Ethiopia,Biogas,2041,3.450659924
Ethiopia,Biogas,2042,3.494504832
Ethiopia,Biogas,2043,3.53834974
Ethiopia,Biogas,2044,3.582194647
Ethiopia,Biogas,2045,3.626039555
Ethiopia,Biogas,2046,3.673817736
Ethiopia,Biogas,2047,3.721595918
Ethiopia,Biogas,2048,3.7693741
Ethiopia,Biogas,2049,3.817152281
Ethiopia,Biogas,2050,3.864930463
Ethiopia,Biogas,1990,0.610599549
Ethiopia,Biogas,1991,0.634105682
Ethiopia,Biogas,1992,0.657611816
Ethiopia,Biogas,1993,0.681117949
Ethiopia,Biogas,1994,0.704624082
Ethiopia,Biogas,1995,0.728130216
Ethiopia,Biogas,1996,0.755415932
Ethiopia,Biogas,1997,0.782701648
Ethiopia,Biogas,1998,0.809987364
Ethiopia,Biogas,1999,0.83727308
Ethiopia,Biogas,2000,0.864558796
Ethiopia,Biogas,2001,0.895032506
Ethiopia,Biogas,2002,0.925506217
Ethiopia,Biogas,2003,0.955979928
Ethiopia,Biogas,2004,0.986453639
Ethiopia,Biogas,2005,1.01692735
Ethiopia,Biogas,2006,1.050703282
Ethiopia,Biogas,2007,1.084479214
Ethiopia,Biogas,2008,1.118255146
Ethiopia,Biogas,2009,1.152031078
Ethiopia,Biogas,2010,1.18580701
Ethiopia,Biogas,2011,1.222905877
Ethiopia,Biogas,2012,1.260004743
Ethiopia,Biogas,2013,1.29710361
Ethiopia,Biogas,2014,1.334202476
Ethiopia,Biogas,2015,1.371301343
Ethiopia,Biogas,2016,1.411738592
Ethiopia,Biogas,2017,1.45217584
Ethiopia,Biogas,2018,1.492613089
Ethiopia,Biogas,2019,1.533050338
Ethiopia,Biogas,2020,1.573487586
Ethiopia,Biogas,2021,1.617075271
Ethiopia,Biogas,2022,1.660662957
Ethiopia,Biogas,2023,1.704250642
Ethiopia,Biogas,2024,1.747838327
Ethiopia,Biogas,2025,1.791426012
Ethiopia,Biogas,2026,1.837720224
Ethiopia,Biogas,2027,1.884014436
Ethiopia,Biogas,2028,1.930308648
Ethiopia,Biogas,2029,1.97660286
Ethiopia,Biogas,2030,2.022897072
Ethiopia,Biogas,2031,2.071243882
